first,last,cc_num,category,category_spent,category_rewards,reward_efficiency,total_spent,total_rewards
John,Nichols,4348786085525522,shopping_net,198.72,596.1600000000001,3.0000000000000004,7996.83,24562.11
John,Nichols,4348786085525522,shopping_pos,1115.17,2230.34,2.0,7996.83,24562.11
John,Nichols,4348786085525522,travel,2534.89,15209.34,6.0,7996.83,24562.11
John,Peters,30026790933302,entertainment,2366.69,11833.45,5.0,30402.83,73667.86
John,Peters,30026790933302,gas_transport,1389.55,5558.2,4.0,30402.83,73667.86
John,Peters,30026790933302,grocery_pos,4300.85,12902.55,2.9999999999999996,30402.83,73667.86
John,Peters,30026790933302,misc_net,486.53,973.06,2.0,30402.83,73667.86
John,Peters,30026790933302,misc_pos,770.25,770.25,1.0,30402.83,73667.86
John,Peters,30026790933302,shopping_net,2852.79,8558.37,3.0000000000000004,30402.83,73667.86
John,Peters,30026790933302,shopping_pos,2908.55,5817.1,2.0,30402.83,73667.86
John,Peters,30026790933302,travel,4542.4800000000005,27254.88,6.0,30402.83,73667.86
John,Robertson,4383521454815,entertainment,559.99,2799.95,5.0,14352.16,32103.25
John,Robertson,4383521454815,gas_transport,1189.79,4759.16,4.0,14352.16,32103.25
John,Robertson,4383521454815,grocery_pos,2192.9,6578.7,3.0,14352.16,32103.25
John,Robertson,4383521454815,misc_net,2019.78,4039.56,2.0,14352.16,32103.25
John,Robertson,4383521454815,misc_pos,389.05999999999995,389.05999999999995,1.0,14352.16,32103.25
John,Robertson,4383521454815,shopping_net,3945.7200000000003,11837.16,2.9999999999999996,14352.16,32103.25
John,Robertson,4383521454815,shopping_pos,725.87,1451.74,2.0,14352.16,32103.25
John,Robertson,4383521454815,travel,41.32,247.92000000000002,6.0,14352.16,32103.25
John,Stevens,3567697931646329,entertainment,1261.1,6305.5,5.0,24741.18,47526.42
John,Stevens,3567697931646329,gas_transport,3293.73,13174.92,4.0,24741.18,47526.42
John,Stevens,3567697931646329,grocery_pos,1290.38,3871.14,2.9999999999999996,24741.18,47526.42
John,Stevens,3567697931646329,misc_net,1712.95,3425.9,2.0,24741.18,47526.42
John,Stevens,3567697931646329,misc_pos,1422.8500000000001,1422.8500000000001,1.0,24741.18,47526.42
John,Stevens,3567697931646329,shopping_net,1975.2699999999998,5925.81,3.0000000000000004,24741.18,47526.42
John,Stevens,3567697931646329,shopping_pos,6366.13,12732.26,2.0,24741.18,47526.42
John,Stevens,3567697931646329,travel,111.34,668.0400000000001,6.000000000000001,24741.18,47526.42
John,Vega,213198837352314,entertainment,436.81,2184.05,5.0,8159.67,25689.42
John,Vega,213198837352314,gas_transport,216.09,864.36,4.0,8159.67,25689.42
John,Vega,213198837352314,grocery_pos,1042.17,3126.5099999999998,2.9999999999999996,8159.67,25689.42
John,Vega,213198837352314,misc_net,212.98000000000002,425.96000000000004,2.0,8159.67,25689.42
John,Vega,213198837352314,misc_pos,65.52,65.52,1.0,8159.67,25689.42
John,Vega,213198837352314,shopping_net,665.0600000000001,1995.1799999999998,2.9999999999999996,8159.67,25689.42
John,Vega,213198837352314,shopping_pos,917.44,1834.88,2.0,8159.67,25689.42
John,Vega,213198837352314,travel,2532.16,15192.96,6.0,8159.67,25689.42
John,Williams,4914700582394237,entertainment,265.94,1329.6999999999998,4.999999999999999,3174.71,4986.11
John,Williams,4914700582394237,gas_transport,212.75,851.0,4.0,3174.71,4986.11
John,Williams,4914700582394237,grocery_pos,661.24,1983.72,3.0,3174.71,4986.11
John,Williams,4914700582394237,misc_net,71.66,143.32,2.0,3174.71,4986.11
John,Williams,4914700582394237,misc_pos,34.55,34.55,1.0,3174.71,4986.11
John,Williams,4914700582394237,shopping_net,38.22,114.66000000000001,3.0000000000000004,3174.71,4986.11
John,Williams,4914700582394237,shopping_pos,244.99,489.98,2.0,3174.71,4986.11
John,Williams,4914700582394237,travel,6.53,39.18,6.0,3174.71,4986.11
Johnny,Bennett,6011231546538393,entertainment,872.06,4360.3,5.000000000000001,11502.0,21931.33
Johnny,Bennett,6011231546538393,gas_transport,1207.94,4831.76,4.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,grocery_pos,1323.42,3970.26,3.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,misc_net,291.82,583.64,2.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,misc_pos,1054.83,1054.83,1.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,shopping_net,1282.52,3847.56,3.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,shopping_pos,1578.6100000000001,3157.2200000000003,2.0,11502.0,21931.33
Johnny,Bennett,6011231546538393,travel,20.96,125.76,6.0,11502.0,21931.33
Jonathan,Byrd,4492491748959010,entertainment,433.4,2167.0,5.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,gas_transport,67.23,268.92,4.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,grocery_pos,1096.95,3290.85,3.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,misc_net,120.27,240.54,2.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,misc_pos,251.62,251.62,1.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,shopping_net,623.35,1870.05,3.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,shopping_pos,1047.03,2094.06,2.0,8242.76,22194.74
Jonathan,Byrd,4492491748959010,travel,2001.95,12011.7,6.0,8242.76,22194.74
Jonathan,Castro,3552581383553463,entertainment,605.02,3025.1,5.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,gas_transport,1700.58,6802.32,4.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,grocery_pos,2233.86,6701.58,3.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,misc_net,587.12,1174.24,2.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,misc_pos,1698.0500000000002,1698.0500000000002,1.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,shopping_net,357.19,1071.5700000000002,3.0000000000000004,14529.83,22477.94
Jonathan,Castro,3552581383553463,shopping_pos,873.3299999999999,1746.6599999999999,2.0,14529.83,22477.94
Jonathan,Castro,3552581383553463,travel,43.07,258.42,6.0,14529.83,22477.94
Jordan,May,3546674063249004,entertainment,364.43,1822.1499999999999,4.999999999999999,6540.86,9389.42
Jordan,May,3546674063249004,gas_transport,419.49,1677.96,4.0,6540.86,9389.42
Jordan,May,3546674063249004,grocery_pos,1113.04,3339.12,3.0,6540.86,9389.42
Jordan,May,3546674063249004,misc_net,483.39,966.78,2.0,6540.86,9389.42
Jordan,May,3546674063249004,misc_pos,62.9,62.9,1.0,6540.86,9389.42
Jordan,May,3546674063249004,shopping_net,211.29,633.87,3.0,6540.86,9389.42
Jordan,May,3546674063249004,shopping_pos,379.42,758.84,2.0,6540.86,9389.42
Jordan,May,3546674063249004,travel,21.3,127.80000000000001,6.0,6540.86,9389.42
Jose,Campbell,3561212938177173,entertainment,418.09000000000003,2090.45,4.999999999999999,7951.03,19355.9
Jose,Campbell,3561212938177173,gas_transport,690.11,2760.44,4.0,7951.03,19355.9
Jose,Campbell,3561212938177173,grocery_pos,606.17,1818.51,3.0,7951.03,19355.9
Jose,Campbell,3561212938177173,misc_net,204.37,408.74,2.0,7951.03,19355.9
Jose,Campbell,3561212938177173,misc_pos,20.64,20.64,1.0,7951.03,19355.9
Jose,Campbell,3561212938177173,shopping_net,4037.2799999999997,12111.840000000002,3.000000000000001,7951.03,19355.9
Jose,Campbell,3561212938177173,shopping_pos,35.41,70.82,2.0,7951.03,19355.9
Jose,Campbell,3561212938177173,travel,12.41,74.46,5.999999999999999,7951.03,19355.9
Jose,Vasquez,3556613125071656,entertainment,1332.44,6662.200000000001,5.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,gas_transport,3286.17,13144.68,4.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,grocery_pos,1683.3,5049.9,3.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,misc_net,2005.77,4011.54,2.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,misc_pos,2626.82,2626.82,1.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,shopping_net,1669.72,5009.16,3.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,shopping_pos,796.35,1592.7,2.0,28009.559999999998,78999.66
Jose,Vasquez,3556613125071656,travel,6817.11,40902.659999999996,6.0,28009.559999999998,78999.66
Joseph,Davis,4451952084362894,entertainment,2445.46,12227.3,5.0,35954.32,92041.02
Joseph,Davis,4451952084362894,gas_transport,777.84,3111.36,4.0,35954.32,92041.02
Joseph,Davis,4451952084362894,grocery_pos,5497.34,16492.02,3.0,35954.32,92041.02
Joseph,Davis,4451952084362894,misc_net,2502.09,5004.18,2.0,35954.32,92041.02
Joseph,Davis,4451952084362894,misc_pos,625.42,625.42,1.0,35954.32,92041.02
Joseph,Davis,4451952084362894,shopping_net,3778.1000000000004,11334.300000000001,3.0,35954.32,92041.02
Joseph,Davis,4451952084362894,shopping_pos,3837.9,7675.8,2.0,35954.32,92041.02
Joseph,Davis,4451952084362894,travel,5928.44,35570.64,6.0,35954.32,92041.02
Joseph,Gonzalez,4681699462969,entertainment,1276.1100000000001,6380.55,5.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,gas_transport,3053.75,12215.0,4.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,grocery_pos,2772.77,8318.31,3.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,misc_net,2736.27,5472.54,2.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,misc_pos,2121.56,2121.56,1.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,shopping_net,2727.44,8182.32,3.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,shopping_pos,1651.43,3302.86,2.0,24967.579999999998,46408.58
Joseph,Gonzalez,4681699462969,travel,69.24,415.44,6.0,24967.579999999998,46408.58
Joseph,Moody,5596347693144598,entertainment,2041.21,10206.05,4.999999999999999,14864.37,27896.18
Joseph,Moody,5596347693144598,gas_transport,1992.31,7969.24,4.0,14864.37,27896.18
Joseph,Moody,5596347693144598,grocery_pos,2477.42,7432.26,3.0,14864.37,27896.18
Joseph,Moody,5596347693144598,misc_net,32.480000000000004,64.96000000000001,2.0,14864.37,27896.18
Joseph,Moody,5596347693144598,misc_pos,259.12,259.12,1.0,14864.37,27896.18
Joseph,Moody,5596347693144598,shopping_net,286.65,859.95,3.0000000000000004,14864.37,27896.18
Joseph,Moody,5596347693144598,shopping_pos,480.72,961.44,2.0,14864.37,27896.18
Joseph,Moody,5596347693144598,travel,23.86,143.16,6.0,14864.37,27896.18
Joseph,Morgan,2576709887791552,entertainment,881.43,4407.15,5.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,gas_transport,1658.3700000000001,6633.4800000000005,4.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,grocery_pos,1500.29,4500.87,3.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,misc_net,469.3,938.6,2.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,misc_pos,1051.5,1051.5,1.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,shopping_net,1903.44,5710.32,2.9999999999999996,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,shopping_pos,2765.2000000000003,5530.400000000001,2.0,17350.2,33243.520000000004
Joseph,Morgan,2576709887791552,travel,745.1999999999999,4471.200000000001,6.000000000000002,17350.2,33243.520000000004
Joseph,Murray,2720012583106919,entertainment,2758.04,13790.2,5.0,31896.18,92386.78
Joseph,Murray,2720012583106919,gas_transport,949.5699999999999,3798.2799999999997,4.0,31896.18,92386.78
Joseph,Murray,2720012583106919,grocery_pos,3823.2,11469.6,3.0000000000000004,31896.18,92386.78
Joseph,Murray,2720012583106919,misc_net,462.84999999999997,925.6999999999999,2.0,31896.18,92386.78
Joseph,Murray,2720012583106919,misc_pos,577.38,577.38,1.0,31896.18,92386.78
Joseph,Murray,2720012583106919,shopping_net,2439.74,7319.22,3.0000000000000004,31896.18,92386.78
Joseph,Murray,2720012583106919,shopping_pos,4005.54,8011.08,2.0,31896.18,92386.78
Joseph,Murray,2720012583106919,travel,7749.22,46495.32,6.0,31896.18,92386.78
Joseph,Nixon,4500002361389,entertainment,2758.0,13790.0,5.0,25988.68,58718.25
Joseph,Nixon,4500002361389,gas_transport,2795.64,11182.56,4.0,25988.68,58718.25
Joseph,Nixon,4500002361389,grocery_pos,4314.96,12944.880000000001,3.0,25988.68,58718.25
Joseph,Nixon,4500002361389,misc_net,3486.77,6973.54,2.0,25988.68,58718.25
Joseph,Nixon,4500002361389,misc_pos,393.18,393.18,1.0,25988.68,58718.25
Joseph,Nixon,4500002361389,shopping_net,3033.31,9099.929999999998,2.9999999999999996,25988.68,58718.25
Joseph,Nixon,4500002361389,shopping_pos,1845.1499999999999,3690.2999999999997,2.0,25988.68,58718.25
Joseph,Nixon,4500002361389,travel,107.31,643.8599999999999,5.999999999999999,25988.68,58718.25
Joseph,Spencer,4981132848794,entertainment,528.08,2640.4,5.0,18347.09,53175.24
Joseph,Spencer,4981132848794,gas_transport,2061.66,8246.64,4.0,18347.09,53175.24
Joseph,Spencer,4981132848794,grocery_pos,2642.51,7927.53,2.9999999999999996,18347.09,53175.24
Joseph,Spencer,4981132848794,misc_net,887.99,1775.98,2.0,18347.09,53175.24
Joseph,Spencer,4981132848794,misc_pos,356.81,356.81,1.0,18347.09,53175.24
Joseph,Spencer,4981132848794,shopping_net,1351.82,4055.46,3.0,18347.09,53175.24
Joseph,Spencer,4981132848794,shopping_pos,1296.16,2592.32,2.0,18347.09,53175.24
Joseph,Spencer,4981132848794,travel,4263.35,25580.1,5.999999999999999,18347.09,53175.24
Joseph,Wagner,213173753804333,entertainment,476.61,2383.05,5.0,16047.25,29130.73
Joseph,Wagner,213173753804333,gas_transport,2544.36,10177.44,4.0,16047.25,29130.73
Joseph,Wagner,213173753804333,grocery_pos,2094.97,6284.91,3.0,16047.25,29130.73
Joseph,Wagner,213173753804333,misc_net,275.46,550.92,2.0,16047.25,29130.73
Joseph,Wagner,213173753804333,misc_pos,2875.31,2875.31,1.0,16047.25,29130.73
Joseph,Wagner,213173753804333,shopping_net,2017.96,6053.879999999999,2.9999999999999996,16047.25,29130.73
Joseph,Wagner,213173753804333,shopping_pos,262.84000000000003,525.6800000000001,2.0,16047.25,29130.73
Joseph,Wagner,213173753804333,travel,46.59,279.54,6.0,16047.25,29130.73
Joshua,Bryant,4266200684857219,entertainment,707.02,3535.1,5.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,gas_transport,1125.31,4501.24,4.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,grocery_pos,2299.77,6899.31,3.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,misc_net,296.86,593.72,2.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,misc_pos,388.92,388.92,1.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,shopping_net,230.32,690.96,3.0000000000000004,9351.8,21585.83
Joshua,Bryant,4266200684857219,shopping_pos,1145.1000000000001,2290.2000000000003,2.0,9351.8,21585.83
Joshua,Bryant,4266200684857219,travel,447.73,2686.38,6.0,9351.8,21585.83
Joshua,Carpenter,3523898249167098,entertainment,2219.0,11095.0,5.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,gas_transport,2530.76,10123.04,4.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,grocery_pos,1905.78,5717.34,3.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,misc_net,730.96,1461.92,2.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,misc_pos,2602.56,2602.56,1.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,shopping_net,5894.280000000001,17682.84,2.9999999999999996,24275.8,52511.24
Joshua,Carpenter,3523898249167098,shopping_pos,1694.8799999999999,3389.7599999999998,2.0,24275.8,52511.24
Joshua,Carpenter,3523898249167098,travel,73.13,438.78000000000003,6.000000000000001,24275.8,52511.24
Joshua,Cohen,6011934240159560,entertainment,1078.53,5392.65,5.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,gas_transport,138.23000000000002,552.9200000000001,4.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,grocery_pos,2145.61,6436.83,3.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,misc_net,584.85,1169.7,2.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,misc_pos,467.15,467.15,1.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,shopping_net,1038.85,3116.55,3.0000000000000004,16025.69,39797.76
Joshua,Cohen,6011934240159560,shopping_pos,2510.86,5021.72,2.0,16025.69,39797.76
Joshua,Cohen,6011934240159560,travel,2940.04,17640.24,6.000000000000001,16025.69,39797.76
Joshua,Mendoza,375248307838179,entertainment,1177.54,5887.7,5.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,gas_transport,3411.72,13646.88,4.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,grocery_pos,4151.21,12453.63,3.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,misc_net,2575.59,5151.18,2.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,misc_pos,819.0,819.0,1.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,shopping_net,1043.6,3130.8,3.0000000000000004,21449.3,43013.81
Joshua,Mendoza,375248307838179,shopping_pos,776.13,1552.26,2.0,21449.3,43013.81
Joshua,Mendoza,375248307838179,travel,62.06,372.36,6.0,21449.3,43013.81
Juan,Henry,4710826438164847414,entertainment,507.49,2537.4500000000003,5.000000000000001,15642.58,32262.8
Juan,Henry,4710826438164847414,gas_transport,1993.99,7975.96,4.0,15642.58,32262.8
Juan,Henry,4710826438164847414,grocery_pos,3619.02,10857.06,3.0,15642.58,32262.8
Juan,Henry,4710826438164847414,misc_net,438.05,876.1,2.0,15642.58,32262.8
Juan,Henry,4710826438164847414,misc_pos,802.3499999999999,802.3499999999999,1.0,15642.58,32262.8
Juan,Henry,4710826438164847414,shopping_net,1478.3,4434.9,3.0,15642.58,32262.8
Juan,Henry,4710826438164847414,shopping_pos,2237.54,4475.08,2.0,15642.58,32262.8
Juan,Henry,4710826438164847414,travel,50.65,303.9,6.0,15642.58,32262.8
Juan,Sherman,2264937662466770,entertainment,1493.95,7469.75,5.0,31412.85,104953.32
Juan,Sherman,2264937662466770,gas_transport,3371.1,13484.4,4.0,31412.85,104953.32
Juan,Sherman,2264937662466770,grocery_pos,1198.22,3594.66,3.0,31412.85,104953.32
Juan,Sherman,2264937662466770,misc_net,743.44,1486.88,2.0,31412.85,104953.32
Juan,Sherman,2264937662466770,misc_pos,594.51,594.51,1.0,31412.85,104953.32
Juan,Sherman,2264937662466770,shopping_net,348.3,1044.8999999999999,2.9999999999999996,31412.85,104953.32
Juan,Sherman,2264937662466770,shopping_pos,5957.38,11914.76,2.0,31412.85,104953.32
Juan,Sherman,2264937662466770,travel,10893.91,65363.46,6.0,31412.85,104953.32
Juan,Taylor,3531606252458308,entertainment,310.47,1552.3500000000001,5.0,4606.8,8870.66
Juan,Taylor,3531606252458308,gas_transport,353.68,1414.72,4.0,4606.8,8870.66
Juan,Taylor,3531606252458308,grocery_pos,495.44,1486.3200000000002,3.0000000000000004,4606.8,8870.66
Juan,Taylor,3531606252458308,misc_net,500.49,1000.98,2.0,4606.8,8870.66
Juan,Taylor,3531606252458308,misc_pos,191.70000000000002,191.70000000000002,1.0,4606.8,8870.66
Juan,Taylor,3531606252458308,shopping_net,289.39000000000004,868.1700000000001,3.0,4606.8,8870.66
Juan,Taylor,3531606252458308,shopping_pos,87.02,174.04,2.0,4606.8,8870.66
Juan,Taylor,3531606252458308,travel,363.73,2182.38,6.0,4606.8,8870.66
Judith,Moss,4247921790666,entertainment,1243.29,6216.45,5.0,19312.3,38464.5
Judith,Moss,4247921790666,gas_transport,2095.7599999999998,8383.039999999999,4.0,19312.3,38464.5
Judith,Moss,4247921790666,grocery_pos,2753.35,8260.05,3.0,19312.3,38464.5
Judith,Moss,4247921790666,misc_net,1435.2099999999998,2870.4199999999996,2.0,19312.3,38464.5
Judith,Moss,4247921790666,misc_pos,1134.6399999999999,1134.6399999999999,1.0,19312.3,38464.5
Judith,Moss,4247921790666,shopping_net,2392.18,7176.54,3.0,19312.3,38464.5
Judith,Moss,4247921790666,shopping_pos,1564.6399999999999,3129.2799999999997,2.0,19312.3,38464.5
Judith,Moss,4247921790666,travel,215.67999999999998,1294.08,6.0,19312.3,38464.5
Judy,Hogan,2296006538441789,entertainment,946.24,4731.2,5.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,gas_transport,3173.47,12693.88,4.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,grocery_pos,936.3299999999999,2808.99,3.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,misc_net,2475.2300000000005,4950.460000000001,2.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,misc_pos,940.34,940.34,1.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,shopping_net,1280.18,3840.5400000000004,3.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,shopping_pos,1427.17,2854.34,2.0,16918.95,32976.770000000004
Judy,Hogan,2296006538441789,travel,26.17,157.01999999999998,5.999999999999999,16918.95,32976.770000000004
Julia,Bell,4646845581490336108,entertainment,3414.23,17071.15,5.0,38111.8,79203.52
Julia,Bell,4646845581490336108,gas_transport,844.73,3378.92,4.0,38111.8,79203.52
Julia,Bell,4646845581490336108,grocery_pos,9505.59,28516.77,3.0,38111.8,79203.52
Julia,Bell,4646845581490336108,misc_net,1298.91,2597.82,2.0,38111.8,79203.52
Julia,Bell,4646845581490336108,misc_pos,2502.82,2502.82,1.0,38111.8,79203.52
Julia,Bell,4646845581490336108,shopping_net,5126.88,15380.640000000001,3.0,38111.8,79203.52
Julia,Bell,4646845581490336108,shopping_pos,4753.14,9506.28,2.0,38111.8,79203.52
Julia,Bell,4646845581490336108,travel,41.52,249.12,6.0,38111.8,79203.52
Julian,Price,4312133045694601139,entertainment,712.03,3560.15,5.0,9012.57,17419.35
Julian,Price,4312133045694601139,gas_transport,981.65,3926.6,4.0,9012.57,17419.35
Julian,Price,4312133045694601139,grocery_pos,1318.69,3956.0699999999997,2.9999999999999996,9012.57,17419.35
Julian,Price,4312133045694601139,misc_net,408.67,817.34,2.0,9012.57,17419.35
Julian,Price,4312133045694601139,misc_pos,490.90000000000003,490.90000000000003,1.0,9012.57,17419.35
Julian,Price,4312133045694601139,shopping_net,1434.3100000000002,4302.93,3.0,9012.57,17419.35
Julian,Price,4312133045694601139,shopping_pos,122.32,244.64,2.0,9012.57,17419.35
Julian,Price,4312133045694601139,travel,20.119999999999997,120.72,6.000000000000001,9012.57,17419.35
Julie,Johnson,4259996134423,entertainment,841.38,4206.9,5.0,10228.39,19716.72
Julie,Johnson,4259996134423,gas_transport,1472.78,5891.12,4.0,10228.39,19716.72
Julie,Johnson,4259996134423,grocery_pos,2207.97,6623.91,3.0,10228.39,19716.72
Julie,Johnson,4259996134423,misc_net,419.76,839.52,2.0,10228.39,19716.72
Julie,Johnson,4259996134423,misc_pos,20.240000000000002,20.240000000000002,1.0,10228.39,19716.72
Julie,Johnson,4259996134423,shopping_net,498.59000000000003,1495.77,2.9999999999999996,10228.39,19716.72
Julie,Johnson,4259996134423,shopping_pos,255.40000000000003,510.80000000000007,2.0,10228.39,19716.72
Julie,Johnson,4259996134423,travel,21.409999999999997,128.45999999999998,6.0,10228.39,19716.72
Julie,Sanchez,4810789809665942990,entertainment,453.05,2265.25,5.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,gas_transport,1937.48,7749.92,4.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,grocery_pos,1793.27,5379.81,3.0000000000000004,11611.75,19108.25
Julie,Sanchez,4810789809665942990,misc_net,1142.51,2285.02,2.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,misc_pos,497.5,497.5,1.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,shopping_net,138.23,414.69,3.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,shopping_pos,111.63,223.26,2.0,11611.75,19108.25
Julie,Sanchez,4810789809665942990,travel,48.800000000000004,292.8,6.0,11611.75,19108.25
Justin,Aguilar,4855853415727304322,entertainment,286.92,1434.6000000000001,5.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,gas_transport,614.59,2458.36,4.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,grocery_pos,632.62,1897.86,3.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,misc_net,1079.97,2159.94,2.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,misc_pos,89.64,89.64,1.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,shopping_net,73.38,220.14000000000001,3.0000000000000004,4336.56,8530.94
Justin,Aguilar,4855853415727304322,shopping_pos,96.77,193.54,2.0,4336.56,8530.94
Justin,Aguilar,4855853415727304322,travel,12.81,76.86,6.0,4336.56,8530.94
Justin,Bell,4158945090781624,entertainment,1837.46,9187.3,4.999999999999999,20279.46,37073.6
Justin,Bell,4158945090781624,gas_transport,2397.35,9589.4,4.0,20279.46,37073.6
Justin,Bell,4158945090781624,grocery_pos,2233.7,6701.1,3.0000000000000004,20279.46,37073.6
Justin,Bell,4158945090781624,misc_net,1025.3500000000001,2050.7000000000003,2.0,20279.46,37073.6
Justin,Bell,4158945090781624,misc_pos,2628.0299999999997,2628.0299999999997,1.0,20279.46,37073.6
Justin,Bell,4158945090781624,shopping_net,674.23,2022.69,3.0,20279.46,37073.6
Justin,Bell,4158945090781624,shopping_pos,2325.6299999999997,4651.259999999999,2.0,20279.46,37073.6
Justin,Bell,4158945090781624,travel,40.52,243.12,6.0,20279.46,37073.6
Justin,Bell,4710792708725663,entertainment,958.64,4793.2,5.0,11958.28,24971.5
Justin,Bell,4710792708725663,gas_transport,2032.52,8130.08,4.0,11958.28,24971.5
Justin,Bell,4710792708725663,grocery_pos,1044.03,3132.09,3.0,11958.28,24971.5
Justin,Bell,4710792708725663,misc_net,24.1,48.2,2.0,11958.28,24971.5
Justin,Bell,4710792708725663,misc_pos,1358.98,1358.98,1.0,11958.28,24971.5
Justin,Bell,4710792708725663,shopping_net,2299.21,6897.630000000001,3.0000000000000004,11958.28,24971.5
Justin,Bell,4710792708725663,shopping_pos,214.52,429.04,2.0,11958.28,24971.5
Justin,Bell,4710792708725663,travel,30.38,182.27999999999997,5.999999999999999,11958.28,24971.5
Justin,Carter,639077309909,entertainment,151.66,758.3,5.0,4729.530000000001,7335.16
Justin,Carter,639077309909,gas_transport,479.43,1917.72,4.0,4729.530000000001,7335.16
Justin,Carter,639077309909,grocery_pos,1103.16,3309.48,3.0,4729.530000000001,7335.16
Justin,Carter,639077309909,misc_net,5.45,10.9,2.0,4729.530000000001,7335.16
Justin,Carter,639077309909,misc_pos,952.76,952.76,1.0,4729.530000000001,7335.16
Justin,Carter,639077309909,shopping_net,12.18,36.54,3.0,4729.530000000001,7335.16
Justin,Carter,639077309909,shopping_pos,98.56,197.12,2.0,4729.530000000001,7335.16
Justin,Carter,639077309909,travel,25.389999999999997,152.34,6.000000000000001,4729.530000000001,7335.16
Justin,Fowler,345389171551808,entertainment,1259.17,6295.85,5.0,17550.16,37722.48
Justin,Fowler,345389171551808,gas_transport,2624.37,10497.48,4.0,17550.16,37722.48
Justin,Fowler,345389171551808,grocery_pos,2207.46,6622.38,3.0,17550.16,37722.48
Justin,Fowler,345389171551808,misc_net,1752.54,3505.08,2.0,17550.16,37722.48
Justin,Fowler,345389171551808,misc_pos,702.76,702.76,1.0,17550.16,37722.48
